,original,Texto,endereço,tipo
82,"OBS.: Sobre a garantia constitucional da inviolabilidade do domicílio, é INCORRETO afirmar: O juiz pode ordenar o ingresso no domicílio, à noite, para apreensão de coisa litigiosa.","OBS.: Sobre a garantia constitucional da inviolabilidade do domicílio, é INCORRETO afirmar: O juiz pode ordenar o ingresso no domicílio, à noite, para apreensão de coisa litigiosa.","cf88,1,0,,,4,31,,",questao
83,OBS.: NÃO Constitui crime de resistência bloquear o ingresso de oficial de justiça munido de mandado de intimação no domicílio durante o período noturno do sábado.,OBS.: NÃO Constitui crime de resistência bloquear o ingresso de oficial de justiça munido de mandado de intimação no domicílio durante o período noturno do sábado.,"cf88,1,0,,,4,31,,",questao
84,OBS.: O Ministério Público NÃO pode determinar a violação de domicílio alheio para a realização de uma busca e apreensão de materiais e equipamentos que possam servir como prova em um processo.,OBS.: O Ministério Público NÃO pode determinar a violação de domicílio alheio para a realização de uma busca e apreensão de materiais e equipamentos que possam servir como prova em um processo.,"cf88,1,0,,,4,31,,",questao
85,"XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comunicações telefônicas, salvo, no último caso, por ordem judicial, nas hipóteses e na forma que a lei estabelecer para fins de investigação criminal ou instrução processual penal;","Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comunicações telefônicas, salvo, no último caso, por ordem judicial, nas hipóteses e na forma que a lei estabelecer para fins de investigação criminal ou instrução processual penal;","cf88,1,0,,,4,32,,",art-inciso
86,"OBS.: As evidências decorrentes da quebra dos sigilos bancário e fiscal, pelo MP, de um investigado NÃO SÃO VÁLIDAS, SOMENTE O JUIZ PODE DECRETAR TAL PROCEDIMENTO.","OBS.: As evidências decorrentes da quebra dos sigilos bancário e fiscal, pelo MP, de um investigado NÃO SÃO VÁLIDAS, SOMENTE O JUIZ PODE DECRETAR TAL PROCEDIMENTO.","cf88,1,0,,,4,32,,",questao
87,"OBS.: Somente se houver prévia autorização judicial, serão considerados prova lícita os dados e as conversas registrados no aplicativo WhatsApp colhidos de aparelho celular apreendido quando da prisão em flagrante.","OBS.: Somente se houver prévia autorização judicial, serão considerados prova lícita os dados e as conversas registrados no aplicativo WhatsApp colhidos de aparelho celular apreendido quando da prisão em flagrante.","cf88,1,0,,,4,32,,",questao
88,"OBS.: Havendo evidências da participação do indiciado em organização criminosa, O JUIZ ( E NÃO A AUTORIDADE POLÍCIAL) poderá determinar a quebra do sigilo da sua comunicação telefônica como forma de instruir investigação criminal.","OBS.: Havendo evidências da participação do indiciado em organização criminosa, O JUIZ ( E NÃO A AUTORIDADE POLÍCIAL) poderá determinar a quebra do sigilo da sua comunicação telefônica como forma de instruir investigação criminal.","cf88,1,0,,,4,32,,",questao
89,"OBS.: Se, em sede de investigação criminal ou instrução processual penal conduzida pelo MPU, fizer-se necessária a quebra do sigilo de comunicação telefônica e fiscal de indivíduo investigado ou processado, o parquet deverá requerê-la ao órgão judicial competente, já que não tem competência para determiná-la unilateralmente.","OBS.: Se, em sede de investigação criminal ou instrução processual penal conduzida pelo MPU, fizer-se necessária a quebra do sigilo de comunicação telefônica e fiscal de indivíduo investigado ou processado, o parquet deverá requerê-la ao órgão judicial competente, já que não tem competência para determiná-la unilateralmente.","cf88,1,0,,,4,32,,",questao
90,OBS.: O sigilo das comunicações telefônicas pode ser violado por determinação judicial nas hipóteses em que a lei estabelecer para fins de instrução processual penal.,OBS.: O sigilo das comunicações telefônicas pode ser violado por determinação judicial nas hipóteses em que a lei estabelecer para fins de instrução processual penal.,"cf88,1,0,,,4,32,,",questao
91,"OBS.: Seria incompatível com as normas constitucionais garantidoras de direitos e garantias fundamentais a interceptação de comunicações telefônicas, para fins de investigação criminal, por determinação da autoridade policial competente.","OBS.: Seria incompatível com as normas constitucionais garantidoras de direitos e garantias fundamentais a interceptação de comunicações telefônicas, para fins de investigação criminal, por determinação da autoridade policial competente.","cf88,1,0,,,4,32,,",questao
92,"OBS.: Caso uma pessoa seja ré em processo criminal por supostamente ter cometido homicídio qualificado, eventual interceptação de suas comunicações telefônicas dependerá de ordem do juiz competente, sob segredo de justiça.","OBS.: Caso uma pessoa seja ré em processo criminal por supostamente ter cometido homicídio qualificado, eventual interceptação de suas comunicações telefônicas dependerá de ordem do juiz competente, sob segredo de justiça.","cf88,1,0,,,4,32,,",questao
93,"OBS.: A Polícia Civil, em uma operação de combate ao tráfico de drogas, prendeu Adelmo em flagrante. Durante a operação, na residência do indiciado, apreendeu-se, além de grande quantidade de cocaína, um smartphone que continha toda a movimentação negocial de Adelmo e seus clientes, o que confirmava o tráfico e toda a estrutura da organização criminosa. Se a prisão em flagrante tiver sido precedida de mandado de busca e apreensão do smartphone de Adelmo, então, ainda que não haja, no referido mandado, a previsão de quebra do sigilo de dados, não haverá qualquer ilegalidade no acesso às informações contidas no referido aparelho.","OBS.: A Polícia Civil, em uma operação de combate ao tráfico de drogas, prendeu Adelmo em flagrante. Durante a operação, na residência do indiciado, apreendeu-se, além de grande quantidade de cocaína, um smartphone que continha toda a movimentação negocial de Adelmo e seus clientes, o que confirmava o tráfico e toda a estrutura da organização criminosa. Se a prisão em flagrante tiver sido precedida de mandado de busca e apreensão do smartphone de Adelmo, então, ainda que não haja, no referido mandado, a previsão de quebra do sigilo de dados, não haverá qualquer ilegalidade no acesso às informações contidas no referido aparelho.","cf88,1,0,,,4,32,,",questao
94,"OBS.: Nos crimes contra o Sistema Financeiro Nacional, a autoridade policial NÃO poderá decretar a quebra do sigilo bancário dos investigados.","OBS.: Nos crimes contra o Sistema Financeiro Nacional, a autoridade policial NÃO poderá decretar a quebra do sigilo bancário dos investigados.","cf88,1,0,,,4,32,,",questao
95,"XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações profissionais que a lei estabelecer;","Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações profissionais que a lei estabelecer;","cf88,1,0,,,4,33,,",art-inciso
96,"OBS.: A garantia constitucional ao livre exercício de qualquer trabalho, ofício ou profissão pode ser restringida, por lei, em relação à qualificação profissional ou em relação ao exercício da atividade em si, NÃO SE tratando de hipótese de reserva legal simples, MAS DE RESERVA LEGAL QUALIFICADA. Obs.: Reserva Legal Simples x Qualificada.","OBS.: A garantia constitucional ao livre exercício de qualquer trabalho, ofício ou profissão pode ser restringida, por lei, em relação à qualificação profissional ou em relação ao exercício da atividade em si, NÃO SE tratando de hipótese de reserva legal simples, MAS DE RESERVA LEGAL QUALIFICADA. Obs.: Reserva Legal Simples x Qualificada.","cf88,1,0,,,4,33,,",questao
97,"XIV - é assegurado a todos o acesso à informação e resguardado o sigilo da fonte, quando necessário ao exercício profissional;","Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XIV - é assegurado a todos o acesso à informação e resguardado o sigilo da fonte, quando necessário ao exercício profissional;","cf88,1,0,,,4,34,,",art-inciso
98,"XV - é livre a locomoção no território nacional em tempo de paz, podendo qualquer pessoa, nos termos da lei, nele entrar, permanecer ou dele sair com seus bens;","Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XV - é livre a locomoção no território nacional em tempo de paz, podendo qualquer pessoa, nos termos da lei, nele entrar, permanecer ou dele sair com seus bens;","cf88,1,0,,,4,35,,",art-inciso
99,"XVI - todos podem reunir-se pacificamente, sem armas, em locais abertos ao público, independentemente de autorização, desde que não frustrem outra reunião anteriormente convocada para o mesmo local, sendo apenas exigido prévio aviso à autoridade competente;","Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XVI - todos podem reunir-se pacificamente, sem armas, em locais abertos ao público, independentemente de autorização, desde que não frustrem outra reunião anteriormente convocada para o mesmo local, sendo apenas exigido prévio aviso à autoridade competente;","cf88,1,0,,,4,36,,",art-inciso
100,"OBS.:   O governo de determinado estado da Federação publicou medida provisória (MP) que altera dispositivos da Lei de Diretrizes e Bases da Educação Nacional. Em protesto contra a referida MP, alguns estudantes do ensino médio do estado ocuparam as escolas públicas, impedindo que os demais alunos frequentassem as aulas. O Ministério Público estadual ingressou com medida judicial requerendo a imediata reintegração e desocupação das escolas invadidas. A medida judicial requerida foi deferida por um juiz de primeiro grau que tomou posse há vinte meses. O juiz agiu corretamente ao deferir a medida judicial, uma vez que a conduta dos alunos não encontra amparo no direito fundamental à liberdade de expressão e de livre reunião e manifestação.","OBS.:   O governo de determinado estado da Federação publicou medida provisória (MP) que altera dispositivos da Lei de Diretrizes e Bases da Educação Nacional. Em protesto contra a referida MP, alguns estudantes do ensino médio do estado ocuparam as escolas públicas, impedindo que os demais alunos frequentassem as aulas. O Ministério Público estadual ingressou com medida judicial requerendo a imediata reintegração e desocupação das escolas invadidas. A medida judicial requerida foi deferida por um juiz de primeiro grau que tomou posse há vinte meses. O juiz agiu corretamente ao deferir a medida judicial, uma vez que a conduta dos alunos não encontra amparo no direito fundamental à liberdade de expressão e de livre reunião e manifestação.","cf88,1,0,,,4,36,,",questao
