,original,Texto,endereço,tipo
136,"OBS.: A exigência de prévio requerimento administrativo, enquanto condicionante do ajuizamento de ação judicial para a concessão de benefício previdenciário, não ofende o direito de petição.","OBS.: A exigência de prévio requerimento administrativo, enquanto condicionante do ajuizamento de ação judicial para a concessão de benefício previdenciário, não ofende o direito de petição.","cf88,1,0,,,4,54,2,",questao
138,OBS.: O fornecimento de certidão para a defesa de direitos ou para o esclarecimento de situações pessoais pelos órgãos públicos encontra respaldo constitucional.,OBS.: O fornecimento de certidão para a defesa de direitos ou para o esclarecimento de situações pessoais pelos órgãos públicos encontra respaldo constitucional.,"cf88,1,0,,,4,54,3,",questao
139,"OBS.: Em razão do princípio da publicidade, que rege a administração pública, todos têm direito de obter dos órgãos públicos, INDEPENDENTEMENTE DO PAGAMENTO DE TAXAS, certidões para a defesa e esclarecimento de situações de interesse pessoal.","OBS.: Em razão do princípio da publicidade, que rege a administração pública, todos têm direito de obter dos órgãos públicos, INDEPENDENTEMENTE DO PAGAMENTO DE TAXAS, certidões para a defesa e esclarecimento de situações de interesse pessoal.","cf88,1,0,,,4,54,3,",questao
140,"OBS.: O princípio da publicidade exige que a administração pública dê ampla divulgação dos seus atos, inclusive fornecendo, gratuitamente, certidões para a defesa de direitos e o esclarecimento de situações de interesse pessoal quando solicitadas.","OBS.: O princípio da publicidade exige que a administração pública dê ampla divulgação dos seus atos, inclusive fornecendo, gratuitamente, certidões para a defesa de direitos e o esclarecimento de situações de interesse pessoal quando solicitadas.","cf88,1,0,,,4,54,3,",questao
144,"OBS.: A imparcialidade do Poder Judiciário e a segurança do povo contra o arbítrio estatal são garantidas pelo princípio do juiz natural, que é assegurado a todo e qualquer indivíduo, brasileiro e estrangeiro, abrangendo, inclusive, pessoas jurídicas.","OBS.: A imparcialidade do Poder Judiciário e a segurança do povo contra o arbítrio estatal são garantidas pelo princípio do juiz natural, que é assegurado a todo e qualquer indivíduo, brasileiro e estrangeiro, abrangendo, inclusive, pessoas jurídicas.","cf88,1,0,,,4,57,,",questao
145,"OBS.: O princípio do juiz natural, ao impedir que alguém seja processado ou sentenciado por outra que não a autoridade competente, visa coibir a criação de tribunais de exceção.","OBS.: O princípio do juiz natural, ao impedir que alguém seja processado ou sentenciado por outra que não a autoridade competente, visa coibir a criação de tribunais de exceção.","cf88,1,0,,,4,57,,",questao
149,"OBS.: Célio é analista administrativo da Secretaria de Estado da Administração de estado da federação há 5 anos. Em janeiro de 2009, ele foi convocado para integrar o corpo de jurados do tribunal do júri da capital do seu estado. Célio encaminhou expediente ao juiz titular do tribunal, alegando a impossibilidade de participar do corpo de jurados em razão de as votações serem públicas, não havendo sigilo, o que lhe deixaria em uma posição de exposição pessoal na cidade em que reside. Nessa situação, Célio equivocou-se ao encaminhar o expediente ao magistrado, uma vez que a CF assegura o sigilo das votações no tribunal do júri.","OBS.: Célio é analista administrativo da Secretaria de Estado da Administração de estado da federação há 5 anos. Em janeiro de 2009, ele foi convocado para integrar o corpo de jurados do tribunal do júri da capital do seu estado. Célio encaminhou expediente ao juiz titular do tribunal, alegando a impossibilidade de participar do corpo de jurados em razão de as votações serem públicas, não havendo sigilo, o que lhe deixaria em uma posição de exposição pessoal na cidade em que reside. Nessa situação, Célio equivocou-se ao encaminhar o expediente ao magistrado, uma vez que a CF assegura o sigilo das votações no tribunal do júri.","cf88,1,0,,,4,58,5,",questao
152,OBS.: Compete ao JURI processar e julgar o crime de infanticídio.,OBS.: Compete ao JURI processar e julgar o crime de infanticídio.,"cf88,1,0,,,4,58,7,",questao
155,"OBS.: Por meio do princípio constitucional da irretroatividade da lei penal, veda-se que norma penal posterior incida sobre fatos anteriores, SALVO PARA BENEFICIAR O RÉU, assegurando-se, assim, eficácia e vigor à estrita legalidade penal. Nesse sentido, na Constituição Federal de 1988 (CF), garante-se a RETROATIVIDADE da lei penal mais benéfica.","OBS.: Por meio do princípio constitucional da irretroatividade da lei penal, veda-se que norma penal posterior incida sobre fatos anteriores, SALVO PARA BENEFICIAR O RÉU, assegurando-se, assim, eficácia e vigor à estrita legalidade penal. Nesse sentido, na Constituição Federal de 1988 (CF), garante-se a RETROATIVIDADE da lei penal mais benéfica.","cf88,1,0,,,4,60,,",questao
156,"OBS.: Se, após decisão que tiver concedido liberdade provisória a determinado preso, entrar em vigor nova lei que proíba a concessão do benefício para condenados por crime da espécie do cometido por esse preso, NÃO deverá o juiz da causa revogar a liberdade provisória, em razão da superveniente proibição legal.","OBS.: Se, após decisão que tiver concedido liberdade provisória a determinado preso, entrar em vigor nova lei que proíba a concessão do benefício para condenados por crime da espécie do cometido por esse preso, NÃO deverá o juiz da causa revogar a liberdade provisória, em razão da superveniente proibição legal.","cf88,1,0,,,4,60,,",questao
161,"OBS.: A ação de grupos armados, inclusive militares, contra a ordem constitucional e o Estado democrático de direito constitui crime inafiançável e imprescritível.","OBS.: A ação de grupos armados, inclusive militares, contra a ordem constitucional e o Estado democrático de direito constitui crime inafiançável e imprescritível.","cf88,1,0,,,4,64,,",questao
162,"OBS.: De acordo com o texto da Constituição Federal de 1988, constitui crime inafiançável e imprescritível, sujeito à pena de reclusão a prática do racismo.","OBS.: De acordo com o texto da Constituição Federal de 1988, constitui crime inafiançável e imprescritível, sujeito à pena de reclusão a prática do racismo.","cf88,1,0,,,4,64,,",questao
165,"OBS.: princípios que devem ser observados pelas leis penais por expressa previsão constitucional : legalidade, impessoalidade, irretroatividade, presunção da inocência, individualização da pena: legalidade, impessoalidade, irretroatividade, presunção da inocência, individualização da pena","OBS.: princípios que devem ser observados pelas leis penais por expressa previsão constitucional : legalidade, impessoalidade, irretroatividade, presunção da inocência, individualização da pena: legalidade, impessoalidade, irretroatividade, presunção da inocência, individualização da pena","cf88,1,0,,,4,66,,",questao
173,"OBS.: A proteção do direito à vida tem como consequência a proibição da pena de morte NÃO em qualquer situação, SALVO EM CASO DE GUERRA DECLARADA da prática de tortura e da eutanásia.","OBS.: A proteção do direito à vida tem como consequência a proibição da pena de morte NÃO em qualquer situação, SALVO EM CASO DE GUERRA DECLARADA da prática de tortura e da eutanásia.","cf88,1,0,,,4,67,13,",questao
182,"OBS.: O brasileiro nato que cometer crime no exterior, quaisquer que sejam as circunstâncias e a natureza do delito, não pode ser extraditado pelo Brasil a pedido de governo estrangeiro.","OBS.: O brasileiro nato que cometer crime no exterior, quaisquer que sejam as circunstâncias e a natureza do delito, não pode ser extraditado pelo Brasil a pedido de governo estrangeiro.","cf88,1,0,,,4,71,,",questao
184,"OBS.: A deportação, NÃO É pena, consiste na DEVOLUÇÃO DO ESTRANGEIRO AO EXTERIOR NO CASO DE ENTRATA OU ESTADIA IRREGULAR NO PAÍS.","OBS.: A deportação, NÃO É pena, consiste na DEVOLUÇÃO DO ESTRANGEIRO AO EXTERIOR NO CASO DE ENTRATA OU ESTADIA IRREGULAR NO PAÍS.","cf88,1,0,,,4,72,,",questao
186,"OBS.: A CF NÃO admite, MESMO EM caráter excepcional, a nomeação de promotor ad hoc.","OBS.: A CF NÃO admite, MESMO EM caráter excepcional, a nomeação de promotor ad hoc.","cf88,1,0,,,4,73,,",questao
187,"OBS.: O art. 10 da Declaração Universal dos Direitos do Homem, proclamada pela Assembleia Geral das Nações Unidas, em Paris, aos 10 de dezembro de 1948, consagra que toda pessoa tem direito, em condições de plena igualdade, de ser ouvida publicamente e com justiça por um tribunal independente e imparcial, para a determinação de seus direitos e obrigações ou para exame de qualquer acusação contra ela em matéria penal. O princípio do processo penal que se adequada essa redação é o do juiz natural.","OBS.: O art. 10 da Declaração Universal dos Direitos do Homem, proclamada pela Assembleia Geral das Nações Unidas, em Paris, aos 10 de dezembro de 1948, consagra que toda pessoa tem direito, em condições de plena igualdade, de ser ouvida publicamente e com justiça por um tribunal independente e imparcial, para a determinação de seus direitos e obrigações ou para exame de qualquer acusação contra ela em matéria penal. O princípio do processo penal que se adequada essa redação é o do juiz natural.","cf88,1,0,,,4,73,,",questao
188,"OBS.: Ninguém será processado nem sentenciado, senão pela autoridade competente, em respeito ao princípio constitucional do juiz natural.","OBS.: Ninguém será processado nem sentenciado, senão pela autoridade competente, em respeito ao princípio constitucional do juiz natural.","cf88,1,0,,,4,73,,",questao
190,"OBS.: Decorrem do princípio do devido processo legal as garantias procedimentais não expressas, tais como as relativas à taxatividade de ritos e à integralidade do procedimento.","OBS.: Decorrem do princípio do devido processo legal as garantias procedimentais não expressas, tais como as relativas à taxatividade de ritos e à integralidade do procedimento.","cf88,1,0,,,4,74,,",questao
192,"OBS.: De acordo com doutrina e a jurisprudência, os princípio da ampla defesa (PROCESSOS EM GERAL) e da plenitude de defesa (JURI) NÃO SÃO sinônimos.","OBS.: De acordo com doutrina e a jurisprudência, os princípio da ampla defesa (PROCESSOS EM GERAL) e da plenitude de defesa (JURI) NÃO SÃO sinônimos.","cf88,1,0,,,4,75,,",questao
193,"OBS.: Nos processos perante o TCU, asseguram-se o contraditório e a ampla defesa quando da decisão puder resultar anulação ou revogação de ato administrativo que beneficie o interessado, excetuada a apreciação da legalidade do ato de concessão inicial de aposentadoria, reforma e pensão.","OBS.: Nos processos perante o TCU, asseguram-se o contraditório e a ampla defesa quando da decisão puder resultar anulação ou revogação de ato administrativo que beneficie o interessado, excetuada a apreciação da legalidade do ato de concessão inicial de aposentadoria, reforma e pensão.","cf88,1,0,,,4,75,,",questao
