,original,Texto,endereço,tipo
150,c) a soberania dos veredictos;,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XXXVIII - é reconhecida a instituição do júri, com a organização que lhe der a lei, assegurados:c) a soberania dos veredictos;","cf88,1,0,,,4,58,6,",art-inciso-alinea
151,d) a competência para o julgamento dos crimes dolosos contra a vida;,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XXXVIII - é reconhecida a instituição do júri, com a organização que lhe der a lei, assegurados:d) a competência para o julgamento dos crimes dolosos contra a vida;","cf88,1,0,,,4,58,7,",art-inciso-alinea
153,"XXXIX - não há crime sem lei anterior que o defina, nem pena sem prévia cominação legal;","Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XXXIX - não há crime sem lei anterior que o defina, nem pena sem prévia cominação legal;","cf88,1,0,,,4,59,,",art-inciso
154,"XL - a lei penal não retroagirá, salvo para beneficiar o réu;","Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XL - a lei penal não retroagirá, salvo para beneficiar o réu;","cf88,1,0,,,4,60,,",art-inciso
157,XLI - a lei punirá qualquer discriminação atentatória dos direitos e liberdades fundamentais;,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLI - a lei punirá qualquer discriminação atentatória dos direitos e liberdades fundamentais;","cf88,1,0,,,4,61,,",art-inciso
158,"XLII - a prática do racismo constitui crime inafiançável e imprescritível, sujeito à pena de reclusão, nos termos da lei;","Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLII - a prática do racismo constitui crime inafiançável e imprescritível, sujeito à pena de reclusão, nos termos da lei;","cf88,1,0,,,4,62,,",art-inciso
159,"XLIII - a lei considerará crimes inafiançáveis e insuscetíveis de graça ou anistia a prática da tortura , o tráfico ilícito de entorpecentes e drogas afins, o terrorismo e os definidos como crimes hediondos, por eles respondendo os mandantes, os executores e os que, podendo evitá-los, se omitirem;   (Regulamento)","Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLIII - a lei considerará crimes inafiançáveis e insuscetíveis de graça ou anistia a prática da tortura , o tráfico ilícito de entorpecentes e drogas afins, o terrorismo e os definidos como crimes hediondos, por eles respondendo os mandantes, os executores e os que, podendo evitá-los, se omitirem;   (Regulamento)","cf88,1,0,,,4,63,,",art-inciso
160,"XLIV - constitui crime inafiançável e imprescritível a ação de grupos armados, civis ou militares, contra a ordem constitucional e o Estado Democrático;","Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLIV - constitui crime inafiançável e imprescritível a ação de grupos armados, civis ou militares, contra a ordem constitucional e o Estado Democrático;","cf88,1,0,,,4,64,,",art-inciso
163,"XLV - nenhuma pena passará da pessoa do condenado, podendo a obrigação de reparar o dano e a decretação do perdimento de bens ser, nos termos da lei, estendidas aos sucessores e contra eles executadas, até o limite do valor do patrimônio transferido;","Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLV - nenhuma pena passará da pessoa do condenado, podendo a obrigação de reparar o dano e a decretação do perdimento de bens ser, nos termos da lei, estendidas aos sucessores e contra eles executadas, até o limite do valor do patrimônio transferido;","cf88,1,0,,,4,65,,",art-inciso
164,"XLVI - a lei regulará a individualização da pena e adotará, entre outras, as seguintes:","Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLVI - a lei regulará a individualização da pena e adotará, entre outras, as seguintes:","cf88,1,0,,,4,66,,",art-inciso
166,a) privação ou restrição da liberdade;,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLVI - a lei regulará a individualização da pena e adotará, entre outras, as seguintes:a) privação ou restrição da liberdade;","cf88,1,0,,,4,66,8,",art-inciso-alinea
167,b) perda de bens;,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLVI - a lei regulará a individualização da pena e adotará, entre outras, as seguintes:b) perda de bens;","cf88,1,0,,,4,66,9,",art-inciso-alinea
168,c) multa;,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLVI - a lei regulará a individualização da pena e adotará, entre outras, as seguintes:c) multa;","cf88,1,0,,,4,66,10,",art-inciso-alinea
169,d) prestação social alternativa;,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLVI - a lei regulará a individualização da pena e adotará, entre outras, as seguintes:d) prestação social alternativa;","cf88,1,0,,,4,66,11,",art-inciso-alinea
170,e) suspensão ou interdição de direitos;,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLVI - a lei regulará a individualização da pena e adotará, entre outras, as seguintes:e) suspensão ou interdição de direitos;","cf88,1,0,,,4,66,12,",art-inciso-alinea
171,XLVII - não haverá penas:,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLVII - não haverá penas:","cf88,1,0,,,4,67,,",art-inciso
172,"a) de morte, salvo em caso de guerra declarada, nos termos do art. 84, XIX;","Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLVII - não haverá penas:a) de morte, salvo em caso de guerra declarada, nos termos do art. 84, XIX;","cf88,1,0,,,4,67,13,",art-inciso-alinea
174,b) de caráter perpétuo;,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLVII - não haverá penas:b) de caráter perpétuo;","cf88,1,0,,,4,67,14,",art-inciso-alinea
175,c) de trabalhos forçados;,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLVII - não haverá penas:c) de trabalhos forçados;","cf88,1,0,,,4,67,15,",art-inciso-alinea
176,d) de banimento;,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLVII - não haverá penas:d) de banimento;","cf88,1,0,,,4,67,16,",art-inciso-alinea
177,e) cruéis;,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLVII - não haverá penas:e) cruéis;","cf88,1,0,,,4,67,17,",art-inciso-alinea
178,"XLVIII - a pena será cumprida em estabelecimentos distintos, de acordo com a natureza do delito, a idade e o sexo do apenado;","Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLVIII - a pena será cumprida em estabelecimentos distintos, de acordo com a natureza do delito, a idade e o sexo do apenado;","cf88,1,0,,,4,68,,",art-inciso
179,XLIX - é assegurado aos presos o respeito à integridade física e moral;,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade, nos termos seguintes:XLIX - é assegurado aos presos o respeito à integridade física e moral;","cf88,1,0,,,4,69,,",art-inciso
